"ip_addr","load_ms","image_total","minify_save","score_cookies","score_compress","requestType","type","dns_start","ssl_end","gzip_save","is_secure","server_count","score_gzip","ssl_start","full_url","dns_ms","connect_end","responseCode","ssl_ms","image_save","bytesIn","initiator_line","bytesOut","minify_total","id","dns_end","ttfb_ms","connect_start","score_cdn","cache_time","objectSizeUncompressed","load_start","connect_ms","method","objectSize","gzip_total","initiator_column","request_id","score_combine","score_etags","host","score_keep-alive","score_minify","initiator","socket","created","url","score_cache","server_rtt","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","protocol","priority","contentType","is_base_page","contentEncoding","cacheControl","jpeg_scan_count","score_progressive_jpeg","expires",
"151.101.186.2","254","","","-1","-1","Script","3","8889","9133","0","1","","100","9009","https://trc.taboola.com/nbc-msnbchomepage/trc/3/json?tim=19%3A42%3A02.647&data=%7B%22id%22%3A375%2C%22ii%22%3A%22_homepage_%22%2C%22it%22%3A%22home%22%2C%22sd%22%3Anull%2C%22ui%22%3Anull%2C%22uifp%22%3Anull%2C%22vi%22%3A1541378522636%2C%22cv%22%3A%22330-85-RELEASE%22%2C%22uiv%22%3A%22default%22%2C%22u%22%3A%22https%3A%2F%2Fwww.msnbc.com%2F%22%2C%22bv%22%3A%220%22%2C%22ul%22%3A%5B%22en-US%22%5D%2C%22cmps%22%3A3%2C%22btv%22%3A%220%22%2C%22bad%22%3A-1%2C%22bw%22%3A375%2C%22sw%22%3A375%2C%22sh%22%3A667%2C%22r%22%3A%5B%7B%22li%22%3A%22rbox-h2m%22%2C%22s%22%3A8%2C%22uim%22%3A%22thumbnails-q%3Aabp%3D0%22%2C%22uip%22%3A%22Below%20Homepage%20Thumbnails%22%2C%22orig_uip%22%3A%22Below%20Homepage%20Thumbnails%22%2C%22cd%22%3A12854%2C%22mw%22%3A375%7D%5D%2C%22cb%22%3A%22TRC.callbacks.recommendations_1%22%2C%22lt%22%3A%22normal%22%7D","55","9009","200","124","","6039","3","732","","181105_H5_9","8944","90","8945","100","","13906","9134","64","GET","5459","5459","138879","0.114","-1","-1","trc.taboola.com","100","-1","https://cdn.taboola.com/libtrc/impl.330-85-RELEASE.js","40","8887","/nbc-msnbchomepage/trc/3/json?tim=19%3A42%3A02.647&data=%7B%22id%22%3A375%2C%22ii%22%3A%22_homepage_%22%2C%22it%22%3A%22home%22%2C%22sd%22%3Anull%2C%22ui%22%3Anull%2C%22uifp%22%3Anull%2C%22vi%22%3A1541378522636%2C%22cv%22%3A%22330-85-RELEASE%22%2C%22uiv%22%3A%22default%22%2C%22u%22%3A%22https%3A%2F%2Fwww.msnbc.com%2F%22%2C%22bv%22%3A%220%22%2C%22ul%22%3A%5B%22en-US%22%5D%2C%22cmps%22%3A3%2C%22btv%22%3A%220%22%2C%22bad%22%3A-1%2C%22bw%22%3A375%2C%22sw%22%3A375%2C%22sh%22%3A667%2C%22r%22%3A%5B%7B%22li%22%3A%22rbox-h2m%22%2C%22s%22%3A8%2C%22uim%22%3A%22thumbnails-q%3Aabp%3D0%22%2C%22uip%22%3A%22Below%20Homepage%20Thumbnails%22%2C%22orig_uip%22%3A%22Below%20Homepage%20Thumbnails%22%2C%22cd%22%3A12854%2C%22mw%22%3A375%7D%5D%2C%22cb%22%3A%22TRC.callbacks.recommendations_1%22%2C%22lt%22%3A%22normal%22%7D","-1","","Fastly","9388","9134","9224","9224","9388","164","8889","9388","497","106","107","1","0","h2","high","application/javascript; charset=utf-8","","gzip","","","","Thu, 01 Jan 1970 00:00:00 GMT",
"174.129.28.138","176","","","-1","-1","Script","3","9041","9361","","1","","-1","9203","https://usasync01.admantx.com/admantx/service?request=%7B%22decorator%22%3A%22template.nbc_template%22%2C%22key%22%3A%2262263fff3cc1d07f85c7f8261a0c8f7dc096b35f59c82a713f20a9db8d562ff2%22%2C%22method%22%3A%22descriptor%22%2C%22filter%22%3A%22default%22%2C%22mode%22%3A%22async%22%2C%22type%22%3A%22URL%22%2C%22body%22%3A%22https%3A%2F%2Fwww.msnbc.com%2F%22%7D","110","9203","200","158","","748","638","630","","181105_H5_9","9151","55","9152","0","0","583","9361","51","GET","583","","55","0.115","-1","-1","usasync01.admantx.com","100","-1","https://mps.nbcuni.com/fetch/ext/load-nbcnews-bento.js?nowrite=jq","42","9039","/admantx/service?request=%7B%22decorator%22%3A%22template.nbc_template%22%2C%22key%22%3A%2262263fff3cc1d07f85c7f8261a0c8f7dc096b35f59c82a713f20a9db8d562ff2%22%2C%22method%22%3A%22descriptor%22%2C%22filter%22%3A%22default%22%2C%22mode%22%3A%22async%22%2C%22type%22%3A%22URL%22%2C%22body%22%3A%22https%3A%2F%2Fwww.msnbc.com%2F%22%7D","0","","","9537","9361","9416","9416","9537","121","9041","9537","495","107","108","1","0","http/1.1","high","text/plain; charset=UTF-8","","","","","","",
"50.19.107.139","782","","","-1","-1","XHR","3","-1","-1","0","1","","100","-1","https://px.dynamicyield.com/var?cnst=1&_=758711&msn=webserve-2265c4e.use&uid=-2558044440776175146&sec=8765952&t=ri&e=511597&p=1&ve=5547916&va=%5B14057475%5D&ses=66c18ebef3b7b5003d1ccbf53625070b&nses=false&sesst=0&expSes=69700&aud=12397.487793.16316.16317.469489&expVisitId=1477386182553561028&mech=0&smech=2&eri=1&tsrc=Direct&reqts=1541378519166&rri=8754878","-1","-1","200","-1","","376","5","659","","181105_H5_9","-1","54","-1","-1","","20","9410","-1","GET","20","20","22849","0.118","-1","-1","px.dynamicyield.com","100","-1","https://static.dynamicyield.com/scripts/12324/dy-coll-min.js","39","9405","/var?cnst=1&_=758711&msn=webserve-2265c4e.use&uid=-2558044440776175146&sec=8765952&t=ri&e=511597&p=1&ve=5547916&va=%5B14057475%5D&ses=66c18ebef3b7b5003d1ccbf53625070b&nses=false&sesst=0&expSes=69700&aud=12397.487793.16316.16317.469489&expVisitId=1477386182553561028&mech=0&smech=2&eri=1&tsrc=Direct&reqts=1541378519166&rri=8754878","-1","","","10192","9410","9464","9464","10192","728","9410","10192","782","108","109","1","0","http/1.1","medium","text/html","","gzip","no-cache","","","Mon, 05 Nov 2018 00:42:02 GMT",
"50.19.107.139","782","","","-1","-1","XHR","3","-1","-1","0","1","","100","-1","https://px.dynamicyield.com/var?cnst=1&_=926643&msn=webserve-2265c4e.use&uid=-2558044440776175146&sec=8765952&t=ri&e=21397&p=1&ve=276473&va=%5B794941%5D&ses=66c18ebef3b7b5003d1ccbf53625070b&nses=false&sesst=0&expSes=69700&aud=12397.487793.16316.16317.469489&expVisitId=1477386182523310328&mech=2&smech=3&eri=1&tsrc=Direct&reqts=1541378519170&rri=5534448","-1","-1","200","-1","","376","5","655","","181105_H5_9","-1","56","-1","-1","","20","9411","-1","GET","20","20","22849","0.119","-1","-1","px.dynamicyield.com","100","-1","https://static.dynamicyield.com/scripts/12324/dy-coll-min.js","41","9409","/var?cnst=1&_=926643&msn=webserve-2265c4e.use&uid=-2558044440776175146&sec=8765952&t=ri&e=21397&p=1&ve=276473&va=%5B794941%5D&ses=66c18ebef3b7b5003d1ccbf53625070b&nses=false&sesst=0&expSes=69700&aud=12397.487793.16316.16317.469489&expVisitId=1477386182523310328&mech=2&smech=3&eri=1&tsrc=Direct&reqts=1541378519170&rri=5534448","-1","","","10193","9411","9467","9467","10193","726","9411","10193","782","109","110","1","0","http/1.1","medium","text/html","","gzip","no-cache","","","Mon, 05 Nov 2018 00:42:02 GMT",
"50.19.107.139","735","","","-1","-1","XHR","3","-1","-1","0","1","","100","-1","https://px.dynamicyield.com/batch?cnst=1&_=1541378523191_427183","-1","-1","200","-1","","376","5","2405","","181105_H5_9","-1","166","-1","-1","","20","9458","-1","POST","20","20","23529","0.122","-1","-1","px.dynamicyield.com","100","-1","https://static.dynamicyield.com/scripts/12324/dy-coll-min.js","39","9430","/batch?cnst=1&_=1541378523191_427183","-1","","","10193","9458","9624","9624","10193","569","9458","10193","735","110","111","1","0","http/1.1","medium","text/html","","gzip","no-cache","","","Mon, 05 Nov 2018 00:42:02 GMT",
"50.19.107.139","560","","","-1","-1","XHR","3","9416","9634","0","1","","100","9460","https://px.dynamicyield.com/var?cnst=1&_=294439&msn=webserve-2265c4e.use&uid=-2558044440776175146&sec=8765952&t=ri&e=208310&p=1&ve=2418921&va=%5B6400215%5D&ses=66c18ebef3b7b5003d1ccbf53625070b&nses=false&sesst=0&expSes=69700&aud=12397.487793.16316.16317.469489&expVisitId=1477386183346635845&mech=1&smech=null&eri=1&tsrc=Direct&reqts=1541378519172&rri=8223646","2","9460","200","174","","376","5","661","","181105_H5_9","9418","65","9419","-1","","20","9634","41","GET","20","20","22849","0.120","-1","-1","px.dynamicyield.com","100","-1","https://static.dynamicyield.com/scripts/12324/dy-coll-min.js","43","9411","/var?cnst=1&_=294439&msn=webserve-2265c4e.use&uid=-2558044440776175146&sec=8765952&t=ri&e=208310&p=1&ve=2418921&va=%5B6400215%5D&ses=66c18ebef3b7b5003d1ccbf53625070b&nses=false&sesst=0&expSes=69700&aud=12397.487793.16316.16317.469489&expVisitId=1477386183346635845&mech=1&smech=null&eri=1&tsrc=Direct&reqts=1541378519172&rri=8223646","-1","","","10194","9634","9699","9699","10194","495","9416","10194","777","111","112","1","0","http/1.1","medium","text/html","","gzip","no-cache","","","Mon, 05 Nov 2018 00:42:02 GMT",
"50.19.107.139","559","","","-1","-1","XHR","3","9419","9636","0","1","","100","9471","https://px.dynamicyield.com/var?cnst=1&_=383073&msn=webserve-2265c4e.use&uid=-2558044440776175146&sec=8765952&t=ri&e=358064&p=1&ve=3854897&va=%5B10304155%5D&ses=66c18ebef3b7b5003d1ccbf53625070b&nses=false&sesst=0&expSes=69700&aud=12397.487793.16316.16317.469489&expVisitId=1477386180126394662&mech=1&smech=null&eri=1&tsrc=Direct&reqts=1541378519174&rri=4223110","2","9471","200","165","","376","5","662","","181105_H5_9","9421","65","9421","-1","","20","9636","50","GET","20","20","22849","0.121","-1","-1","px.dynamicyield.com","100","-1","https://static.dynamicyield.com/scripts/12324/dy-coll-min.js","44","9413","/var?cnst=1&_=383073&msn=webserve-2265c4e.use&uid=-2558044440776175146&sec=8765952&t=ri&e=358064&p=1&ve=3854897&va=%5B10304155%5D&ses=66c18ebef3b7b5003d1ccbf53625070b&nses=false&sesst=0&expSes=69700&aud=12397.487793.16316.16317.469489&expVisitId=1477386180126394662&mech=1&smech=null&eri=1&tsrc=Direct&reqts=1541378519174&rri=4223110","-1","","","10195","9636","9701","9701","10195","494","9419","10195","776","112","113","1","0","http/1.1","medium","text/html","","gzip","no-cache","","","Mon, 05 Nov 2018 00:42:02 GMT",
"157.240.18.35","258","44","","-1","100","Image","3","-1","-1","","1","","-1","-1","https://www.facebook.com/tr/?id=258438165004812&ev=PageView&dl=https%3A%2F%2Fwww.msnbc.com%2F&rl=&if=false&ts=1541378523371&sw=375&sh=667&v=2.8.32&r=stable&ec=0&o=30&fbp=fb.1.1541378523349.1888406439&it=1541378520671&coo=false","-1","-1","200","-1","0","418","25","165","","181105_H5_9","-1","45","-1","100","","44","9939","-1","GET","44","","20846","0.125","-1","-1","www.facebook.com","100","-1","https://connect.facebook.net/en_US/fbevents.js","45","9610","/tr/?id=258438165004812&ev=PageView&dl=https%3A%2F%2Fwww.msnbc.com%2F&rl=&if=false&ts=1541378523371&sw=375&sh=667&v=2.8.32&r=stable&ec=0&o=30&fbp=fb.1.1541378523349.1888406439&it=1541378520671&coo=false","-1","","Facebook","10197","9939","9984","9984","10197","213","9939","10197","258","113","114","1","0","h2","low","image/gif","","","no-cache, must-revalidate, max-age=0","","","Mon, 05 Nov 2018 00:42:03 GMT",
"172.217.195.156","403","","","-1","-1","Document","3","9377","9942","0","1","","100","9450","https://adservice.google.com/ddm/fls/i/src=8168974;type=msnbc0;cat=msnbc0;ord=9222371605923;gtm=2odas3;auiddc=1247195787.1541378521;_dc_1=1;~oref=https%3A%2F%2Fwww.msnbc.com%2F","12","9450","200","492","","689","","423","","181105_H5_9","9389","93","9389","100","","194","9943","61","GET","177","177","","0.116","-1","-1","adservice.google.com","100","-1","","50","9375","/ddm/fls/i/src=8168974;type=msnbc0;cat=msnbc0;ord=9222371605923;gtm=2odas3;auiddc=1247195787.1541378521;_dc_1=1;~oref=https%3A%2F%2Fwww.msnbc.com%2F","-1","","Google","10346","9943","10036","10036","10346","310","9377","10346","968","114","115","1","0","h2","high","text/html; charset=UTF-8","","gzip","private, max-age=0","","","Mon, 05 Nov 2018 00:42:03 GMT",
"157.240.18.35","252","44","","-1","100","Image","3","9615","9943","","1","","-1","9753","https://www.facebook.com/tr/?id=514991798612189&ev=PageView&dl=https%3A%2F%2Fwww.msnbc.com%2F&rl=&if=false&ts=1541378523366&sw=375&sh=667&v=2.8.32&r=stable&ec=0&o=30&fbp=fb.1.1541378523349.1888406439&it=1541378520671&coo=false","70","9753","200","190","0","418","25","351","","181105_H5_9","9685","45","9687","100","","44","9944","66","GET","44","","20846","0.124","-1","-1","www.facebook.com","100","-1","https://connect.facebook.net/en_US/fbevents.js","45","9606","/tr/?id=514991798612189&ev=PageView&dl=https%3A%2F%2Fwww.msnbc.com%2F&rl=&if=false&ts=1541378523366&sw=375&sh=667&v=2.8.32&r=stable&ec=0&o=30&fbp=fb.1.1541378523349.1888406439&it=1541378520671&coo=false","-1","","Facebook","10196","9944","9989","9989","10196","207","9615","10196","578","115","116","1","0","h2","low","image/gif","","","no-cache, must-revalidate, max-age=0","","","Mon, 05 Nov 2018 00:42:03 GMT",
"54.192.91.187","376","","","-1","-1","XHR","3","9728","9959","0","1","","100","9780","https://c.amazon-adsystem.com/bao-csm/aps-comm/aps_csm.js","7","9780","200","179","","3235","2","359","","181105_H5_9","9735","54","9736","100","63550","6456","9959","44","GET","2652","2652","17388","0.127","-1","-1","c.amazon-adsystem.com","100","-1","https://c.amazon-adsystem.com/aax2/apstag.js","48","9725","/bao-csm/aps-comm/aps_csm.js","50","","Amazon CloudFront","10335","9959","10013","10013","10335","322","9728","10335","606","116","117","1","0","http/1.1","medium","application/javascript","","gzip","public, max-age=86400","","","",
"172.217.195.156","277","","","-1","-1","Script","3","9396","9961","0","1","","100","9461","https://www.googletagservices.com/tag/js/gpt.js","1","9461","200","500","","9423","1796","172","","181105_H5_9","9397","83","9398","100","900","25015","9962","63","GET","8931","8931","39","0.117","-1","-1","www.googletagservices.com","100","-1","https://mps.nbcuni.com/fetch/ext/load-nbcnews-bento.js?nowrite=jq","46","9395","/tag/js/gpt.js","0","","Google","10239","9962","10045","10045","10239","194","9396","10239","841","117","118","1","0","h2","high","text/javascript","","gzip","private, max-age=900, stale-while-revalidate=3600","","","Mon, 05 Nov 2018 00:42:03 GMT",
"52.84.141.190","367","","","-1","-1","Script","3","9466","9972","0","1","","100","9630","https://native.sharethrough.com/assets/sfp.js?_=1541378520728","56","9630","200","342","","108350","4","181","","181105_H5_9","9522","70","9523","100","2612","374637","9973","107","GET","108023","108023","16644","0.123","-1","-1","native.sharethrough.com","100","-1","https://code.jquery.com/jquery-2.2.4.min.js","49","9460","/assets/sfp.js?_=1541378520728","0","","Amazon CloudFront","10340","9973","10043","10043","10340","297","9466","10340","872","118","119","1","0","h2","high","application/javascript","","gzip","public, max-age=3600","","","Fri, 02 Nov 2018 16:25:32 GMT",
"23.193.24.73","222","","","-1","-1","Script","3","9684","10018","0","1","","100","9835","https://www.newsvine.com/_api/hostConfig?remoteHost=www.msnbc.com&callback=_jqjsp","92","9835","200","183","","1383","2","352","","181105_H5_9","9776","137","9776","100","86400","2568","10018","59","GET","929","929","1701","0.126","-1","-1","www.newsvine.com","100","-1","https://lib.newsvine.com/_static/js/0812af81ee1378b0e8e2d5a3c4582d50f11174ae.js?v=51909","47","9679","/_api/hostConfig?remoteHost=www.msnbc.com&callback=_jqjsp","50","","Akamai","10240","10018","10155","10155","10240","85","9684","10240","556","119","120","1","0","http/1.1","high","application/javascript; charset=UTF-8","","gzip","max-age=86400","","","Tue, 06 Nov 2018 00:27:09 GMT",
"","1008","","","-1","-1","Image","3","-1","-1","","1","","-1","-1","https://rtb.mfadsrvr.com/sync?ssp=taboola","-1","-1","302","-1","","485","3","0","","181105_H5_9","-1","1008","-1","-1","","0","10067","-1","GET","0","","260228","0.133","-1","-1","rtb.mfadsrvr.com","-1","-1","https://cdn.taboola.com/libtrc/impl.330-85-RELEASE.js","-1","10067","/sync?ssp=taboola","-1","","","11075","10067","11075","11075","11075","0","10067","11075","1008","120","121","1","0","","","","","","no-cache, no-store, must-revalidate","","","",
"","655","","","-1","-1","Image","3","-1","-1","","1","","-1","-1","https://server.exposebox.com/rcm","-1","-1","302","-1","","0","3","0","","181105_H5_9","-1","655","-1","-1","","0","10067","-1","GET","0","","260228","0.132","-1","-1","server.exposebox.com","-1","-1","https://cdn.taboola.com/libtrc/impl.330-85-RELEASE.js","-1","10067","/rcm","-1","","","10722","10067","10722","10722","10722","0","10067","10722","655","121","122","1","0","","","","","","max-age:0","","","0",
"","1021","","","-1","-1","Image","3","-1","-1","","1","","-1","-1","https://cm.g.doubleclick.net/pixel?google_nid=taboola_dbm&google_cm&google_sc","-1","-1","302","-1","","1040","3","0","","181105_H5_9","-1","1021","-1","-1","","0","10068","-1","GET","299","","260228","0.134","-1","-1","cm.g.doubleclick.net","-1","-1","https://cdn.taboola.com/libtrc/impl.330-85-RELEASE.js","-1","10068","/pixel?google_nid=taboola_dbm&google_cm&google_sc","-1","","","11089","10068","11089","11089","11089","0","10068","11089","1021","122","123","1","0","","","text/html; charset=UTF-8","","","no-cache, must-revalidate","","","Fri, 01 Jan 1990 00:00:00 GMT",
"","574","","","-1","-1","Image","3","-1","-1","","1","","-1","-1","https://match.adsrvr.org/track/cmf/generic?ttd_pid=054f32o&ttd_tpi=1","-1","-1","302","-1","","702","3","0","","181105_H5_9","-1","574","-1","-1","","0","10069","-1","GET","167","","260228","0.135","-1","-1","match.adsrvr.org","-1","-1","https://cdn.taboola.com/libtrc/impl.330-85-RELEASE.js","-1","10069","/track/cmf/generic?ttd_pid=054f32o&ttd_tpi=1","-1","","","10643","10069","10643","10643","10643","0","10069","10643","574","123","124","1","0","","","text/html","","","private,no-cache, must-revalidate","","","",
"","1021","","","-1","-1","Image","3","-1","-1","","1","","-1","-1","https://www.storygize.net/ccm/4b560cdd-91f9-422b-adb7-e9dff26bc3ad?u=a67080a5-e15b-4804-88f8-87d00bc85067-tuct2d9175a","-1","-1","302","-1","","411","3","0","","181105_H5_9","-1","1021","-1","-1","","0","10070","-1","GET","0","","260228","0.137","-1","-1","www.storygize.net","-1","-1","https://cdn.taboola.com/libtrc/impl.330-85-RELEASE.js","-1","10070","/ccm/4b560cdd-91f9-422b-adb7-e9dff26bc3ad?u=a67080a5-e15b-4804-88f8-87d00bc85067-tuct2d9175a","-1","","","11091","10070","11091","11091","11091","0","10070","11091","1021","124","125","1","0","","","","","","no-cache, no-store, must-revalidate","","","0",
"","1005","","","-1","-1","Image","3","-1","-1","","1","","-1","-1","https://px.powerlinks.com/user/sync/ssps?userId=%UserID%&sourceId=d4a7a706-ab0f-11e8-a038-127202fb7690&rurl=https%3A%2F%2Ftrc.taboola.com%2Fsg%2Fpowerlinksdsp-network%2F1%2Frtb-h%2F%3Ftaboola_hm%3D%24%7BUSER%7D&sync=0","-1","-1","302","-1","","371","3","0","","181105_H5_9","-1","1005","-1","-1","","0","10070","-1","GET","0","","260228","0.136","-1","-1","px.powerlinks.com","-1","-1","https://cdn.taboola.com/libtrc/impl.330-85-RELEASE.js","-1","10070","/user/sync/ssps?userId=%UserID%&sourceId=d4a7a706-ab0f-11e8-a038-127202fb7690&rurl=https%3A%2F%2Ftrc.taboola.com%2Fsg%2Fpowerlinksdsp-network%2F1%2Frtb-h%2F%3Ftaboola_hm%3D%24%7BUSER%7D&sync=0","-1","","","11075","10070","11075","11075","11075","0","10070","11075","1005","125","126","1","0","","","","","","","","","",
"","654","","","-1","-1","Image","3","-1","-1","","1","","-1","-1","https://bttrack.com/pixel/cookiesync?source=14b8c562-d12b-418b-b680-ad517d5839ec","-1","-1","302","-1","","829","3","0","","181105_H5_9","-1","654","-1","-1","","0","10071","-1","GET","222","","260228","0.138","-1","-1","bttrack.com","-1","-1","https://cdn.taboola.com/libtrc/impl.330-85-RELEASE.js","-1","10071","/pixel/cookiesync?source=14b8c562-d12b-418b-b680-ad517d5839ec","-1","","","10725","10071","10725","10725","10725","0","10071","10725","654","126","127","1","0","","","text/html; charset=utf-8","","","private,no-cache","","","-1",
