"ip_addr","load_ms","image_total","minify_save","score_cookies","score_compress","requestType","type","dns_start","ssl_end","gzip_save","is_secure","server_count","score_gzip","ssl_start","full_url","dns_ms","connect_end","responseCode","ssl_ms","image_save","bytesIn","initiator_line","bytesOut","minify_total","cacheControl","id","dns_end","ttfb_ms","connect_start","score_cdn","cache_time","objectSizeUncompressed","load_start","connect_ms","method","objectSize","gzip_total","initiator_column","request_id","score_combine","score_etags","host","score_keep-alive","score_minify","initiator","socket","created","url","score_cache","server_rtt","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","protocol","priority","contentType","is_base_page","contentEncoding","expires","jpeg_scan_count","score_progressive_jpeg",
"52.72.167.3","556","","","-1","-1","XHR","3","5334","6019","","1","","-1","5710","https://logx.optimizely.com/v1/events","317","5710","204","309","","334","586","1358","","","181105_6Q_3","5651","55","5654","-1","","0","6020","56","POST","0","","21134","0.120","-1","-1","logx.optimizely.com","-1","-1","https://cdn.optimizely.com/js/131788053.js","38","5294","/v1/events","-1","","","6576","6020","6075","6075","6576","501","5334","6576","1238","124","125","1","0","http/1.1","medium","text/plain","","","","","",
"54.192.91.185","533","","","-1","-1","Script","3","5712","6049","0","1","","100","5823","https://assets.bounceexchange.com/assets/tags/versioned/ijs_all_modules_f8e4bff99933d5a03bd0e8021d6073bb.js","76","5823","200","226","","76527","21","211","","max-age=31536000","181105_6Q_3","5788","43","5790","100","31335318","338569","6050","33","GET","76035","76035","28","0.127","-1","-1","assets.bounceexchange.com","100","-1","https://tag.bounceexchange.com/340/i.js","39","5660","/assets/tags/versioned/ijs_all_modules_f8e4bff99933d5a03bd0e8021d6073bb.js","100","","Amazon CloudFront","6583","6050","6093","6093","6583","490","5712","6583","868","125","126","1","0","h2","high","application/javascript","","gzip","","","",
"8.43.72.22","574","","","-1","-1","XHR","3","5975","6170","","1","","-1","6018","https://fastlane.rubiconproject.com/a/api/fastlane.json?account_id=11078&site_id=42244&zone_id=185914&size_id=15&p_pos=btf&rf=https%3A%2F%2Fwww.cnn.com%2F&tk_flint=pbjs_lite_v1.23.0&x_source.tid=c5f95850-545a-4b31-8442-807c46c0a623&p_screen_res=375x667&rp_floor=0.01&rp_secure=1&slots=1&rand=0.21502343142815206","6","6018","200","152","","1506","3","635","","no-cache, no-store, max-age=0, must-revalidate","181105_6Q_3","5981","162","5982","-1","","239","6171","36","GET","239","","79706","0.117","-1","-1","fastlane.rubiconproject.com","100","-1","https://cdn.cnn.com/ads/adfuel/modules/prebid-1.23.0.js","43","5245","/a/api/fastlane.json?account_id=11078&site_id=42244&zone_id=185914&size_id=15&p_pos=btf&rf=https%3A%2F%2Fwww.cnn.com%2F&tk_flint=pbjs_lite_v1.23.0&x_source.tid=c5f95850-545a-4b31-8442-807c46c0a623&p_screen_res=375x667&rp_floor=0.01&rp_secure=1&slots=1&rand=0.21502343142815206","-1","","","6745","6171","6333","6333","6745","412","5975","6745","768","126","127","1","0","http/1.1","medium","application/json","","","Wed, 17 Sep 1975 21:32:10 GMT","","",
"74.119.119.66","507","","","-1","-1","Script","3","5794","6233","","1","","-1","5886","https://gum.criteo.com/sync?r=2&c=160&j=_ccb","55","5886","200","347","","273","2","313","","private","181105_6Q_3","5849","43","5851","0","0","39","6234","35","GET","39","","18849","0.130","-1","-1","gum.criteo.com","100","-1","https://static.yieldmo.com/ym.m2.js","41","5789","/sync?r=2&c=160&j=_ccb","0","","","6741","6234","6277","6277","6741","464","5794","6741","944","127","128","1","0","http/1.1","high","text/javascript; charset=utf-8","","","Mon, 05 Nov 2018 01:29:57 GMT","","",
"23.218.103.194","502","","","-1","-1","Script","3","5706","6243","0","1","","100","5865","https://cdns.gigya.com/js/gigya.js?apiKey=3_gtUbleJNtrRITgx-1mM_ci7GcIrH8xL9W_VfAbzSa4zpFrRwnpq_eYd8QTRkr7VC","87","5865","200","378","","76198","39","377","","private, max-age=900","181105_6Q_3","5793","85","5799","100","900","219334","6244","66","GET","75766","75766","87211","0.126","-1","-1","cdns.gigya.com","100","-1","https://www.cnn.com/.a/bundles/cnn-header.b5b3e8252042729f1614-first-bundle.js","44","5655","/js/gigya.js?apiKey=3_gtUbleJNtrRITgx-1mM_ci7GcIrH8xL9W_VfAbzSa4zpFrRwnpq_eYd8QTRkr7VC","0","","Akamai","6746","6244","6329","6329","6746","417","5706","6746","1033","128","129","1","0","http/1.1","high","text/javascript; charset=utf-8","","gzip","Mon, 05 Nov 2018 00:44:57 GMT","","",
"8.43.72.22","445","","","-1","-1","XHR","3","5979","6358","0","1","","100","6104","https://fastlane.rubiconproject.com/a/api/fastlane.json?account_id=11078&site_id=42244&zone_id=185914&size_id=15&p_pos=btf&rf=https%3A%2F%2Fwww.cnn.com%2F&tk_flint=pbjs_lite_v1.23.0&x_source.tid=9d4879cc-2b8b-4ea4-b211-b08b51684e4d&p_screen_res=375x667&rp_floor=0.01&rp_secure=1&slots=1&rand=0.7820194128991066","70","6104","200","254","","3323","3","634","","no-cache, no-store, max-age=0, must-revalidate","181105_6Q_3","6049","183","6050","-1","","4363","6363","54","GET","2026","2026","79706","0.118","-1","-1","fastlane.rubiconproject.com","100","-1","https://cdn.cnn.com/ads/adfuel/modules/prebid-1.23.0.js","46","5246","/a/api/fastlane.json?account_id=11078&site_id=42244&zone_id=185914&size_id=15&p_pos=btf&rf=https%3A%2F%2Fwww.cnn.com%2F&tk_flint=pbjs_lite_v1.23.0&x_source.tid=9d4879cc-2b8b-4ea4-b211-b08b51684e4d&p_screen_res=375x667&rp_floor=0.01&rp_secure=1&slots=1&rand=0.7820194128991066","-1","","","6808","6363","6546","6546","6808","262","5979","6808","823","129","130","1","0","http/1.1","medium","application/json","","gzip","Wed, 17 Sep 1975 21:32:10 GMT","","",
"104.78.227.233","310","","","-1","-1","Script","3","-1","-1","0","1","","100","-1","https://cdn.cnn.com/ads/cnn/singles/cnn_homepage_rb.js","-1","-1","200","-1","","616","19","279","","max-age=3600","181105_6Q_3","-1","27","-1","100","3600","451","6438","-1","GET","266","266","177289","0.134","-1","-1","cdn.cnn.com","100","-1","https://www.cnn.com/","2","6437","/ads/cnn/singles/cnn_homepage_rb.js","50","","Akamai","6748","6438","6465","6465","6748","283","6438","6748","310","130","131","1","0","h2","high","application/x-javascript","","br","Mon, 05 Nov 2018 01:29:57 GMT","","",
"","279","","","-1","-1","","3","-1","-1","","1","","-1","-1","https://smetrics.cnn.com/b/ss/cnn-adbp-domestic/1/H.26.1/s02603717013789?AQB=1&pccr=true&vidn=2DEFC782850797A7-60000106C00044A2&&ndh=1&t=4%2F10%2F2018%2019%3A29%3A56%200%20300&fid=1F3BE1AF22BC0726-0B430774D03CAE4F&ce=UTF-8&ns=cnn&pageName=cnn%3Ain%3A%2F&g=https%3A%2F%2Fwww.cnn.com%2F&cc=USD&ch=cnn%20homepage&server=cnn.com&events=event26&c5=nvs&v5=D%3Dc5&c8=new%3A1&v8=D%3Dc8&c9=nvs&v9=D%3Dc9&c13=section&v13=D%3Dc13&v15=4670&c17=anonymous&v17=D%3Dc17&v22=0&c26=www.cnn.com%2F&v26=D%3DpageName&v27=D%3Dch&c28=cnn%20homepage%3Anvs&v28=D%3Dc28&v29=cnn.com&c30=cnn%20domestic&v30=D%3Dc30&c32=adbp%3Aindex&v32=D%3Dc32&c33=adbp%3Anone&v33=D%3Dc33&c35=cnn.37.1-0-0.20181026%3A0&v35=D%3Dc35&c37=smartphone&v37=D%3Dc37&v44=news&c46=15413777932410226629583383&v46=D%3Dc46&c56=portrait&v56=D%3Dc56&c57=no%20mvpd%20set&v57=D%3Dc57&c59=no%20mvpd%20set&v59=D%3Dc59&c64=cnn%20news&v64=D%3Dc64&c75=nvs&v75=D%3Dc75&h1=news%7Ccnn%7Ccnn%20domestic%7Ccnn.com%7Ccnn%20homepage%7Ccnn%20homepage%3Anvs&l2=&s=375x667&c=32&j=1.6&v=N&k=Y&bw=375&bh=603&AQE=1","-1","-1","302","-1","","760","19","0","","no-cache, no-store, max-age=0, no-transform, private","181105_6Q_3","-1","279","-1","-1","","0","6470","-1","GET","0","","","0.103.1","-1","-1","smetrics.cnn.com","-1","-1","https://www.cnn.com/","-1","6470","/b/ss/cnn-adbp-domestic/1/H.26.1/s02603717013789?AQB=1&pccr=true&vidn=2DEFC782850797A7-60000106C00044A2&&ndh=1&t=4%2F10%2F2018%2019%3A29%3A56%200%20300&fid=1F3BE1AF22BC0726-0B430774D03CAE4F&ce=UTF-8&ns=cnn&pageName=cnn%3Ain%3A%2F&g=https%3A%2F%2Fwww.cnn.com%2F&cc=USD&ch=cnn%20homepage&server=cnn.com&events=event26&c5=nvs&v5=D%3Dc5&c8=new%3A1&v8=D%3Dc8&c9=nvs&v9=D%3Dc9&c13=section&v13=D%3Dc13&v15=4670&c17=anonymous&v17=D%3Dc17&v22=0&c26=www.cnn.com%2F&v26=D%3DpageName&v27=D%3Dch&c28=cnn%20homepage%3Anvs&v28=D%3Dc28&v29=cnn.com&c30=cnn%20domestic&v30=D%3Dc30&c32=adbp%3Aindex&v32=D%3Dc32&c33=adbp%3Anone&v33=D%3Dc33&c35=cnn.37.1-0-0.20181026%3A0&v35=D%3Dc35&c37=smartphone&v37=D%3Dc37&v44=news&c46=15413777932410226629583383&v46=D%3Dc46&c56=portrait&v56=D%3Dc56&c57=no%20mvpd%20set&v57=D%3Dc57&c59=no%20mvpd%20set&v59=D%3Dc59&c64=cnn%20news&v64=D%3Dc64&c75=nvs&v75=D%3Dc75&h1=news%7Ccnn%7Ccnn%20domestic%7Ccnn.com%7Ccnn%20homepage%7Ccnn%20homepage%3Anvs&l2=&s=375x667&c=32&j=1.6&v=N&k=Y&bw=375&bh=603&AQE=1","-1","","","6749","6470","6749","6749","6749","0","6470","6749","279","131","132","1","0","","","text/plain","","","Sun, 04 Nov 2018 00:29:58 GMT","","",
"151.101.184.175","288","","","-1","-1","Script","3","6154","6518","0","1","","100","6256","https://consumer.krxd.net/consent/get/e9eaedd3-c1da-4334-82f0-d7e3ff883c87?idt=device&dt=kxcookie&callback=Krux.ns._default.kxjsonp_consent_get_0","72","6256","200","262","","614","5","414","","max-age=1800","181105_6Q_3","6226","87","6229","100","1800","238","6519","27","GET","197","197","65498","0.133","-1","-1","consumer.krxd.net","100","-1","https://cdn.krxd.net/ctjs/controltag.js.135427d411750943a27d8118ae946121","45","6150","/consent/get/e9eaedd3-c1da-4334-82f0-d7e3ff883c87?idt=device&dt=kxcookie&callback=Krux.ns._default.kxjsonp_consent_get_0","0","","Fastly","6807","6519","6606","6606","6807","201","6154","6807","649","132","133","1","0","http/1.1","high","text/javascript; charset=UTF-8","","gzip","","","",
"23.212.180.26","256","","","-1","-1","XHR","3","6067","6628","","1","","-1","6256","https://tcheck.outbrainimg.com/tcheck/check/d3d3LmNubi5jb20=","103","6256","200","372","","434","141","358","","max-age=33662","181105_6Q_3","6170","88","6172","100","33662","16","6629","84","GET","16","","44","0.132","-1","-1","tcheck.outbrainimg.com","100","-1","https://widgets.outbrain.com/outbrain.js","47","6035","/tcheck/check/d3d3LmNubi5jb20=","50","","Akamai","6885","6629","6717","6717","6885","168","6067","6885","815","133","134","1","0","http/1.1","medium","application/json; charset=utf-8","","","Mon, 05 Nov 2018 09:51:00 GMT","","",
"","1045","","","-1","-1","","3","-1","-1","","1","","-1","-1","https://sb.scorecardresearch.com/r?c2=6035748&d.c=gif&d.o=cnn-adbp-domestic&d.x=216666124&d.t=page&d.u=https%3A%2F%2Fwww.cnn.com%2F","-1","-1","302","-1","","573","19","0","","private, no-cache, no-cache=Set-Cookie, no-store, proxy-revalidate","181105_6Q_3","-1","1045","-1","-1","","0","6749","-1","GET","0","","","0.103.2","-1","-1","sb.scorecardresearch.com","-1","-1","https://www.cnn.com/","-1","6749","/r?c2=6035748&d.c=gif&d.o=cnn-adbp-domestic&d.x=216666124&d.t=page&d.u=https%3A%2F%2Fwww.cnn.com%2F","-1","","","7794","6749","7794","7794","7794","0","6749","7794","1045","134","135","1","0","","","","","","Mon, 01 Jan 1990 00:00:00 GMT","","",
"52.72.167.3","529","","","-1","-1","XHR","3","-1","-1","","1","","-1","-1","https://logx.optimizely.com/v1/events","-1","-1","204","-1","","334","586","1252","","","181105_6Q_3","-1","60","-1","-1","","0","7266","-1","POST","0","","21134","0.138","-1","-1","logx.optimizely.com","-1","-1","https://cdn.optimizely.com/js/131788053.js","38","7265","/v1/events","-1","","","7795","7266","7326","7326","7795","469","7266","7795","529","135","136","1","0","http/1.1","medium","text/plain","","","","","",
"","508","","","-1","-1","Document","3","-1","-1","","1","","-1","-1","https://s.amazon-adsystem.com/iu3?cm3ppd=1&d=dtb-pub&csif=t&dl=ym_rbd_ox_pm_an","-1","-1","302","-1","","540","2","0","","max-age=0, no-cache, no-store, private, must-revalidate, s-maxage=0","181105_6Q_3","-1","508","-1","-1","","0","7311","-1","GET","0","","28638","0.140","-1","-1","s.amazon-adsystem.com","-1","-1","https://c.amazon-adsystem.com/aax2/apstag.js","-1","7311","/iu3?cm3ppd=1&d=dtb-pub&csif=t&dl=ym_rbd_ox_pm_an","-1","","","7819","7311","7819","7819","7819","0","7311","7819","508","136","137","1","0","","","","","","Thu, 01 Jan 1970 00:00:00 GMT","","",
"151.101.45.67","459","","","-1","-1","XHR","3","6887","7336","0","1","","100","6940","https://data.api.cnn.io/weather/graphql?query=%7BwsiForecast(zip%3A%2248103%22%2Ccelsius%3A%22false%22)%7BcurrentConditions%7Btemperature%2Cdescription%2Cicon%7D%2Clocation%7Bcity%2CstateOrCountry%7D%7D%7D","28","6940","200","396","","980","39","333","","max-age=2880","181105_6Q_3","6915","32","6916","100","2224","161","7337","24","GET","146","146","85926","0.136","-1","-1","data.api.cnn.io","100","-1","https://www.cnn.com/.a/bundles/cnn-header.b5b3e8252042729f1614-first-bundle.js","48","6883","/weather/graphql?query=%7BwsiForecast(zip%3A%2248103%22%2Ccelsius%3A%22false%22)%7BcurrentConditions%7Btemperature%2Cdescription%2Cicon%7D%2Clocation%7Bcity%2CstateOrCountry%7D%7D%7D","0","","Fastly","7796","7337","7369","7369","7796","427","6887","7796","907","137","138","1","0","h2","medium","application/json; charset=utf-8","","gzip","","","",
"151.101.45.67","424","","","-1","-1","Script","3","-1","-1","0","1","","100","-1","https://www.i.cdn.cnn.com/.a/bundles/video.17b9961370adf6372883.bundle.js","-1","-1","200","-1","","7561","39","297","","max-age=2592000","181105_6Q_3","-1","35","-1","100","2383688","24338","7381","-1","GET","6476","6476","87211","0.142","-1","-1","www.i.cdn.cnn.com","100","-1","https://www.cnn.com/.a/bundles/cnn-header.b5b3e8252042729f1614-first-bundle.js","19","7377","/.a/bundles/video.17b9961370adf6372883.bundle.js","100","","Fastly","7805","7381","7416","7416","7805","389","7381","7805","424","138","139","1","0","h2","high","application/javascript; charset=UTF-8","","gzip","","","",
"52.206.224.102","332","","","-1","-1","Script","3","6858","7473","","1","","-1","6948","https://w.usabilla.com/0649ef72a7be.js?lv=1","44","6948","204","525","","81","1","150","","public, max-age=60","181105_6Q_3","6902","82","6903","-1","","0","7474","45","GET","0","","88","0.135","-1","-1","w.usabilla.com","-1","-1","https://www.cnn.com/","49","6856","/0649ef72a7be.js?lv=1","-1","","","7806","7474","7556","7556","7806","250","6858","7806","946","139","140","1","0","h2","high","","","","","","",
"151.101.186.2","342","","","-1","-1","Script","3","7278","7512","0","1","","100","7339","https://odb.outbrain.com/utils/get?url=https%3A%2F%2Fwww.cnn.com%2F&settings=true&recs=true&widgetJSId=MB_12&key=NANOWDGT01&idx=0&version=01010506&apv=false&sig=WI4bq8nQ&format=html&rand=61519&winW=375&winH=603&scrW=375&scrH=667&adblck=false&secured=true&ref=","35","7339","200","173","","5862","25","330","","no-cache","181105_6Q_3","7313","74","7314","100","","17856","7513","25","GET","5155","5155","329","0.139","-1","-1","odb.outbrain.com","100","-1","https://widgets.outbrain.com/outbrain.js","50","7277","/utils/get?url=https%3A%2F%2Fwww.cnn.com%2F&settings=true&recs=true&widgetJSId=MB_12&key=NANOWDGT01&idx=0&version=01010506&apv=false&sig=WI4bq8nQ&format=html&rand=61519&winW=375&winH=603&scrW=375&scrH=667&adblck=false&secured=true&ref=","-1","","Fastly","7855","7513","7587","7587","7855","268","7278","7855","575","140","141","1","0","h2","high","text/x-json; charset=UTF-8","","gzip","Thu, 01 Jan 1970 00:00:00 GMT","","",
"199.16.156.11","307","65","","-1","100","Image","3","6902","7548","0","1","","100","6993","https://t.co/i/adsct?p_id=Twitter&p_user_id=0&txn_id=nyutn&events=%5B%5B%22pageview%22%2Cnull%5D%5D&tw_sale_amount=0&tw_order_quantity=0&tw_iframe_status=0","32","6993","200","555","0","687","1","294","","no-cache, no-store, must-revalidate, pre-check=0, post-check=0","181105_6Q_3","6934","81","6935","100","","43","7549","58","GET","65","65","4219","0.137","-1","-1","t.co","100","-1","https://static.ads-twitter.com/uwt.js","51","6895","/i/adsct?p_id=Twitter&p_user_id=0&txn_id=nyutn&events=%5B%5B%22pageview%22%2Cnull%5D%5D&tw_sale_amount=0&tw_order_quantity=0&tw_iframe_status=0","-1","","Twitter","7856","7549","7630","7630","7856","226","6902","7856","952","141","142","1","0","h2","low","image/gif;charset=utf-8","","gzip","Tue, 31 Mar 1981 05:00:00 GMT","","",
"54.192.91.185","338","","","-1","-1","Document","3","-1","-1","0","1","","100","-1","https://assets.bounceexchange.com/assets/bounce/local_storage_frame9.min.html#340","-1","-1","200","-1","","1476","50","95","","max-age=31536000","181105_6Q_3","-1","43","-1","100","","2243","7597","-1","GET","997","997","400","0.144","-1","-1","assets.bounceexchange.com","100","-1","https://assets.bounceexchange.com/assets/tags/versioned/ijs_all_modules_f8e4bff99933d5a03bd0e8021d6073bb.js","39","7596","/assets/bounce/local_storage_frame9.min.html","-1","","Amazon CloudFront","7935","7597","7640","7640","7935","295","7597","7935","338","142","143","1","0","h2","high","text/html","","gzip","","","",
"74.119.119.69","197","","","-1","-1","XHR","3","7473","7662","","1","","-1","7533","https://bidder.criteo.com/cdb?ptv=61&profileId=184&cb=99959701424","28","7533","204","129","","185","1","785","","","181105_6Q_3","7501","57","7502","-1","","0","7662","31","POST","0","","10060","0.143","-1","-1","bidder.criteo.com","-1","-1","https://static.criteo.net/js/ld/publishertag.js","52","7471","/cdb?ptv=61&profileId=184&cb=99959701424","-1","","","7859","7662","7719","7719","7859","140","7473","7859","385","143","144","1","0","http/1.1","medium","","","","","","",
"52.201.13.103","517","","","-1","-1","XHR","3","7352","7673","0","1","","100","7512","https://ads.yieldmo.com/v002/t_ads/ads?bust=1541377798831&ttdid=62dcffd7-6545-43a5-8a6b-957f9aec8bdd&dh=2508856718&_s=1&e=0&v=9.5.19-23&page_url=https%3A%2F%2Fwww.cnn.com%2F&p=764344014241209959&description=View%20the%20latest%20news%20and%20breaking%20news%20today%20for%20U.S.%2C%20world%2C%20weather%2C%20entertainment%2C%20politics%20and%20health%20at%20CNN.com.&title=CNN%20-%20Breaking%20News%2C%20Latest%20News%20and%20Videos&dnt=false&ymid=8632bd13523cab097f22&scrd=2&h=667&w=375&lane=ym.m2&pft=1541377798831&ct=1541377797278","106","7512","200","161","","6877","2","538","","","181105_6Q_3","7458","162","7459","-1","","13409","7674","53","GET","6479","6479","23875","0.141","-1","-1","ads.yieldmo.com","100","-1","https://static.yieldmo.com/ym.m2.js","54","7345","/v002/t_ads/ads?bust=1541377798831&ttdid=62dcffd7-6545-43a5-8a6b-957f9aec8bdd&dh=2508856718&_s=1&e=0&v=9.5.19-23&page_url=https%3A%2F%2Fwww.cnn.com%2F&p=764344014241209959&description=View%20the%20latest%20news%20and%20breaking%20news%20today%20for%20U.S.%2C%20world%2C%20weather%2C%20entertainment%2C%20politics%20and%20health%20at%20CNN.com.&title=CNN%20-%20Breaking%20News%2C%20Latest%20News%20and%20Videos&dnt=false&ymid=8632bd13523cab097f22&scrd=2&h=667&w=375&lane=ym.m2&pft=1541377798831&ct=1541377797278","-1","","","8191","7674","7836","7836","8191","355","7352","8191","837","144","145","1","0","h2","medium","application/json;charset=utf-8","","gzip","","","",
"23.212.111.187","140","43","","-1","100","","3","-1","-1","","1","","-1","-1","https://sb.scorecardresearch.com/r2?c2=6035748&d.c=gif&d.o=cnn-adbp-domestic&d.x=216666124&d.t=page&d.u=https%3A%2F%2Fwww.cnn.com%2F","-1","-1","200","-1","0","276","19","4174","","private, no-cache, no-cache=Set-Cookie, no-store, proxy-revalidate","181105_6Q_3","-1","140","-1","100","","43","7794","-1","GET","43","","","0.103.3","-1","-1","sb.scorecardresearch.com","100","-1","https://www.cnn.com/","53","7794","/r2?c2=6035748&d.c=gif&d.o=cnn-adbp-domestic&d.x=216666124&d.t=page&d.u=https%3A%2F%2Fwww.cnn.com%2F","-1","","Akamai","7934","7794","7934","7934","7934","0","7794","7934","140","145","146","1","0","http/1.1","low","image/gif","","","Mon, 01 Jan 1990 00:00:00 GMT","","",
"104.78.227.233","59","1611","","-1","100","Image","3","-1","-1","","1","","-1","-1","https://cdn.cnn.com/cnn/.e/img/3.0/weather/weatherIcon_35.png","-1","-1","200","-1","0","1908","39","293","","max-age=3600","181105_6Q_3","-1","25","-1","100","3600","1611","7804","-1","GET","1611","","34659","0.146","-1","-1","cdn.cnn.com","100","-1","https://www.cnn.com/.a/bundles/cnn-header.b5b3e8252042729f1614-first-bundle.js","2","7803","/cnn/.e/img/3.0/weather/weatherIcon_35.png","50","","Akamai","7863","7804","7829","7829","7863","34","7804","7863","59","146","147","1","0","h2","low","image/png","","","Mon, 05 Nov 2018 01:29:59 GMT","","",
