"ip_addr","load_ms","image_total","minify_save","score_cookies","score_compress","requestType","type","dns_start","ssl_end","contentType","gzip_save","is_secure","server_count","score_gzip","ssl_start","full_url","dns_ms","connect_end","responseCode","ssl_ms","image_save","bytesIn","initiator_line","bytesOut","minify_total","id","dns_end","ttfb_ms","connect_start","score_cdn","cache_time","objectSizeUncompressed","load_start","connect_ms","method","objectSize","gzip_total","initiator_column","request_id","score_combine","score_etags","host","score_keep-alive","score_minify","initiator","socket","created","url","score_cache","server_rtt","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","cacheControl","expires","protocol","priority","is_base_page","contentEncoding","jpeg_scan_count","score_progressive_jpeg",
"216.104.218.41","366","","","-1","-1","Script","3","-1","-1","application/x-javascript","","1","","-1","-1","https://smetrics.samsung.com/b/ss/sssamsungnewus/10/JS-2.9.0/s0408584723413?AQB=1&ndh=1&pf=1&callback=s_c_il[1].doPostbacks&et=1&t=4%2F10%2F2018%2020%3A9%3A37%200%20300&d.&nsid=0&jsonv=1&.d&mid=86968636001683546940869163421194511238&aamlh=7&ce=UTF-8&ns=samsung&g=https%3A%2F%2Fwww.samsung.com%2Fus%2F&cc=USD&v1=en&v9=popunder_open&v10=https%3A%2F%2Fwww.samsung.com%2Fus%3Epopunder_open&v11=https%3A%2F%2Fwww.samsung.com%2Fus%3Eshop%20app%20popunder%3Epopunder_open&c15=D%3Dv9&c16=D%3Dv10&c17=D%3Dv11&c25=logged%20out&v46=false&c57=D%3Dv46&v66=D%3Dc25&pe=lnk_o&pev2=popunder_open&s=375x667&c=32&j=1.6&v=N&k=Y&bw=375&bh=603&mcorgid=48855C6655783A647F000101%40AdobeOrg&lrt=873&AQE=1","-1","-1","200","-1","","652","22","2279","","181105_V0_Y","-1","118","-1","-1","","118","12851","-1","GET","118","","4641","0.96","-1","-1","smetrics.samsung.com","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.547.js?utv=201810252257","7","12850","/b/ss/sssamsungnewus/10/JS-2.9.0/s0408584723413?AQB=1&ndh=1&pf=1&callback=s_c_il[1].doPostbacks&et=1&t=4%2F10%2F2018%2020%3A9%3A37%200%20300&d.&nsid=0&jsonv=1&.d&mid=86968636001683546940869163421194511238&aamlh=7&ce=UTF-8&ns=samsung&g=https%3A%2F%2Fwww.samsung.com%2Fus%2F&cc=USD&v1=en&v9=popunder_open&v10=https%3A%2F%2Fwww.samsung.com%2Fus%3Epopunder_open&v11=https%3A%2F%2Fwww.samsung.com%2Fus%3Eshop%20app%20popunder%3Epopunder_open&c15=D%3Dv9&c16=D%3Dv10&c17=D%3Dv11&c25=logged%20out&v46=false&c57=D%3Dv46&v66=D%3Dc25&pe=lnk_o&pev2=popunder_open&s=375x667&c=32&j=1.6&v=N&k=Y&bw=375&bh=603&mcorgid=48855C6655783A647F000101%40AdobeOrg&lrt=873&AQE=1","-1","","","13217","12851","12969","12969","13217","248","12851","13217","366","97","98","1","0","no-cache, no-store, max-age=0, no-transform, private","Sun, 04 Nov 2018 01:09:37 GMT","http/1.1","high","","","","",
"18.233.41.59","971","43","","-1","100","XHR","3","-1","-1","image/gif","","1","","-1","-1","https://collect.tealiumiq.com/samsung/main/2/i.gif","-1","-1","200","-1","0","883","141","96670","","181105_V0_Y","-1","937","-1","-1","","43","12871","-1","POST","43","","14829","0.97","-1","-1","collect.tealiumiq.com","100","-1","https://www.samsung.com/us/","26","12870","/samsung/main/2/i.gif","-1","","","13842","12871","13808","13808","13842","34","12871","13842","971","98","99","1","0","no-transform,private,no-cache,no-store,max-age=0,s-maxage=0","Mon, 05 Nov 2018 01:09:37 GMT","http/1.1","medium","","","","",
"23.54.150.50","460","","","-1","-1","Script","3","11337","12912","application/x-javascript;charset=utf-8","0","1","","100","11532","https://snap.licdn.com/li.lms-analytics/insight.min.js","95","11532","200","1380","","4380","3","330","","181105_V0_Y","11432","250","11433","100","41623","13610","12912","99","GET","4105","4105","1053","0.82","-1","-1","snap.licdn.com","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.2063.js?utv=201708030437","28","11303","/li.lms-analytics/insight.min.js","50","","Akamai","13372","12912","13162","13162","13372","210","11337","13372","2034","99","100","1","0","max-age=41623","","http/1.1","high","","gzip","","",
"204.79.197.200","194","","","-1","-1","Image","3","-1","-1","","","1","","-1","-1","https://bat.bing.com/action/0?ti=5564940&Ver=2&mid=0c406111-59f7-bb06-9822-073797d5036d&pi=0&lg=en-US&sw=375&sh=667&sc=32&tl=Electronics%20%26%20Appliances%3A%20Tablets,%20Smartphones,%20TVs%20%7C%20Samsung%20US&p=https%3A%2F%2Fwww.samsung.com%2Fus%2F&r=&lt=4196&evt=pageLoad&msclkid=N&rn=595111","-1","-1","204","-1","","291","1","267","","181105_V0_Y","-1","54","-1","-1","","0","13025","-1","GET","0","","9449","0.98","-1","-1","bat.bing.com","-1","-1","https://bat.bing.com/bat.js","13","13024","/action/0?ti=5564940&Ver=2&mid=0c406111-59f7-bb06-9822-073797d5036d&pi=0&lg=en-US&sw=375&sh=667&sc=32&tl=Electronics%20%26%20Appliances%3A%20Tablets,%20Smartphones,%20TVs%20%7C%20Samsung%20US&p=https%3A%2F%2Fwww.samsung.com%2Fus%2F&r=&lt=4196&evt=pageLoad&msclkid=N&rn=595111","-1","","","13219","13025","13079","13079","13219","140","13025","13219","194","100","101","1","0","no-cache, must-revalidate","Fri, 01 Jan 1990 00:00:00 GMT","h2","low","","","","",
"151.101.184.84","168","","","-1","-1","Script","3","-1","-1","application/javascript","29437","1","","35","-1","https://s.pinimg.com/ct/lib/main.4a81c615.js","-1","-1","200","-1","","45890","1","320","","181105_V0_Y","-1","39","-1","100","1209600","45553","13054","-1","GET","45553","45553","1078","0.100","-1","-1","s.pinimg.com","100","-1","https://s.pinimg.com/ct/core.js","15","13053","/ct/lib/main.4a81c615.js","100","","Cedexis","13222","13054","13093","13093","13222","129","13054","13222","168","101","102","1","0","max-age=1209600","","http/1.1","high","","","","",
"208.118.62.70","254","","","-1","-1","Script","3","-1","-1","application/x-javascript;charset=ISO-8859-1","0","1","","100","-1","https://www.upsellit.com/hound/monitor.jsp?qs=pogpMSzR0lphUvGc4nbPZ8h&siteID=21812&domain=%2F%2Fwww.upsellit.com","-1","-1","200","-1","","7826","46","388","","181105_V0_Y","-1","95","-1","0","3600","29648","13119","-1","GET","7244","7244","23","0.103","-1","-1","www.upsellit.com","100","-1","https://www.upsellit.com/launch/samsung.jsp","20","13118","/hound/monitor.jsp?qs=pogpMSzR0lphUvGc4nbPZ8h&siteID=21812&domain=%2F%2Fwww.upsellit.com","50","","","13373","13119","13214","13214","13373","159","13119","13373","254","102","103","1","0","","Mon, 05 Nov 2018 02:09:37 GMT","http/1.1","high","","gzip","","",
"108.177.10.157","236","","","-1","-1","Script","3","13052","13354","text/javascript; charset=UTF-8","0","1","","100","13165","https://googleads.g.doubleclick.net/pagead/viewthroughconversion/1058244264/?random=1541380177775&cv=9&fst=1541380177775&num=1&guid=ON&resp=GooglemKTybQhCsO&eid=659255991&u_h=667&u_w=375&u_ah=667&u_aw=375&u_cd=32&u_his=1&u_tz=-300&u_java=false&u_nplug=0&u_nmime=0&data=ecomm_pagetype%3Dhomepage&sendb=1&frm=0&url=https%3A%2F%2Fwww.samsung.com%2Fus%2F&tiba=Electronics%20%26%20Appliances%3A%20Tablets%2C%20Smartphones%2C%20TVs%20%7C%20Samsung%20US&async=1&rfmt=3&fmt=4","56","13165","200","189","","1739","16","485","","181105_V0_Y","13108","102","13109","100","","1623","13356","56","GET","985","985","923","0.99","-1","-1","googleads.g.doubleclick.net","100","-1","https://www.googleadservices.com/pagead/conversion_async.js","31","13050","/pagead/viewthroughconversion/1058244264/?random=1541380177775&cv=9&fst=1541380177775&num=1&guid=ON&resp=GooglemKTybQhCsO&eid=659255991&u_h=667&u_w=375&u_ah=667&u_aw=375&u_cd=32&u_his=1&u_tz=-300&u_java=false&u_nplug=0&u_nmime=0&data=ecomm_pagetype%3Dhomepage&sendb=1&frm=0&url=https%3A%2F%2Fwww.samsung.com%2Fus%2F&tiba=Electronics%20%26%20Appliances%3A%20Tablets%2C%20Smartphones%2C%20TVs%20%7C%20Samsung%20US&async=1&rfmt=3&fmt=4","-1","","Google","13592","13356","13458","13458","13592","134","13052","13592","537","103","104","1","0","no-cache, must-revalidate","Fri, 01 Jan 1990 00:00:00 GMT","h2","high","","gzip","","",
"157.240.2.35","162","44","","-1","100","Image","3","13213","13426","image/gif","","1","","-1","13282","https://www.facebook.com/tr/?id=750510078415232&ev=PageView&dl=https%3A%2F%2Fwww.samsung.com%2Fus%2F&rl=&if=false&ts=1541380177951&sw=375&sh=667&v=2.8.32&r=stable&a=tlm&ec=0&o=30&fbp=fb.1.1541380177938.190088089&it=1541380176981&coo=false","37","13282","200","144","0","418","25","361","","181105_V0_Y","13250","31","13252","100","","44","13427","30","GET","44","","20846","0.104","-1","-1","www.facebook.com","100","-1","https://connect.facebook.net/en_US/fbevents.js","29","13209","/tr/?id=750510078415232&ev=PageView&dl=https%3A%2F%2Fwww.samsung.com%2Fus%2F&rl=&if=false&ts=1541380177951&sw=375&sh=667&v=2.8.32&r=stable&a=tlm&ec=0&o=30&fbp=fb.1.1541380177938.190088089&it=1541380176981&coo=false","-1","","Facebook","13589","13427","13458","13458","13589","131","13213","13589","373","104","105","1","0","no-cache, must-revalidate, max-age=0","Mon, 05 Nov 2018 01:09:38 GMT","h2","low","","","","",
"98.138.49.23","159","","","-1","-1","Script","3","-1","-1","application/x-javascript","","1","","-1","-1","https://sp.analytics.yahoo.com/sp.pl?a=10000&jsonp=YAHOO.ywa.I13N.handleJSONResponse&b=Electronics%20%26%20Appliances%3A%20Tablets%2C%20Smartphones%2C%20TVs%20%7C%20Samsung%20US&.yp=28576&f=https%3A%2F%2Fwww.samsung.com%2Fus%2F&enc=UTF-8&et=custom","-1","-1","200","-1","","676","1","175","","181105_V0_Y","-1","47","-1","-1","","0","13432","-1","GET","0","","11005","0.102","-1","-1","sp.analytics.yahoo.com","100","-1","https://s.yimg.com/wi/ytc.js","30","13107","/sp.pl?a=10000&jsonp=YAHOO.ywa.I13N.handleJSONResponse&b=Electronics%20%26%20Appliances%3A%20Tablets%2C%20Smartphones%2C%20TVs%20%7C%20Samsung%20US&.yp=28576&f=https%3A%2F%2Fwww.samsung.com%2Fus%2F&enc=UTF-8&et=custom","-1","","","13591","13432","13479","13479","13591","112","13432","13591","159","105","106","1","0","no-cache, private, must-revalidate","Mon, 05 Nov 2018 01:09:38 GMT","h2","high","","","","",
"98.138.49.23","139","","","-1","-1","Script","3","13108","13450","application/x-javascript","","1","","-1","13264","https://sp.analytics.yahoo.com/sp.pl?a=10000&jsonp=YAHOO.ywa.I13N.handleJSONResponse&d=Mon%2C%2005%20Nov%202018%2001%3A09%3A37%20GMT&n=5&b=Electronics%20%26%20Appliances%3A%20Tablets%2C%20Smartphones%2C%20TVs%20%7C%20Samsung%20US&.yp=28576&f=https%3A%2F%2Fwww.samsung.com%2Fus%2F&enc=UTF-8&et=custom","82","13264","200","186","","676","1","360","","181105_V0_Y","13190","47","13192","-1","","0","13451","72","GET","0","","11005","0.101","-1","-1","sp.analytics.yahoo.com","100","-1","https://s.yimg.com/wi/ytc.js","30","13105","/sp.pl?a=10000&jsonp=YAHOO.ywa.I13N.handleJSONResponse&d=Mon%2C%2005%20Nov%202018%2001%3A09%3A37%20GMT&n=5&b=Electronics%20%26%20Appliances%3A%20Tablets%2C%20Smartphones%2C%20TVs%20%7C%20Samsung%20US&.yp=28576&f=https%3A%2F%2Fwww.samsung.com%2Fus%2F&enc=UTF-8&et=custom","-1","","","13590","13451","13498","13498","13590","92","13108","13590","479","106","107","1","0","no-cache, private, must-revalidate","Mon, 05 Nov 2018 01:09:38 GMT","h2","high","","","","",
"199.16.156.11","101","65","","-1","100","Image","3","13247","13547","image/gif;charset=utf-8","0","1","","100","13348","https://t.co/i/adsct?p_id=Twitter&p_user_id=0&txn_id=nwa6z&events=%5B%5B%22pageview%22%2C%7B%7D%5D%5D&tw_sale_amount=0&tw_order_quantity=0&tw_iframe_status=0","34","13348","200","199","0","687","1","301","","181105_V0_Y","13281","86","13282","100","","43","13548","66","GET","65","65","4219","0.105","-1","-1","t.co","100","-1","https://static.ads-twitter.com/uwt.js","32","13245","/i/adsct?p_id=Twitter&p_user_id=0&txn_id=nwa6z&events=%5B%5B%22pageview%22%2C%7B%7D%5D%5D&tw_sale_amount=0&tw_order_quantity=0&tw_iframe_status=0","-1","","Twitter","13649","13548","13634","13634","13649","15","13247","13649","400","107","108","1","0","no-cache, no-store, must-revalidate, pre-check=0, post-check=0","Tue, 31 Mar 1981 05:00:00 GMT","h2","low","","gzip","","",
"157.240.2.35","29","44","","-1","100","Image","3","-1","-1","image/gif","","1","","-1","-1","https://www.facebook.com/tr/?id=750510078415232&ev=Microdata&dl=https%3A%2F%2Fwww.samsung.com%2Fus%2F&rl=&if=false&ts=1541380178462&cd[Schema.org]=%5B%5D&cd[OpenGraph]=%7B%22og%3Atitle%22%3A%22Home%22%2C%22og%3Adescription%22%3A%22Discover%20the%20latest%20in%20electronic%20%26%20smart%20appliance%20technology%20with%20Samsung.%20Find%20the%20next%20big%20thing%20from%20tablets%20%26%20smartphones%20to%20laptops%20%26%20tvs.%22%2C%22og%3Aimage%22%3A%22http%3A%2F%2Fs7d2.scene7.com%2Fis%2Fimage%2FSamsungUS%2Fsamsung-logo-191-1%22%2C%22og%3Atype%22%3A%22website%22%2C%22og%3Aurl%22%3A%22%22%2C%22og%3Asite_name%22%3A%22Samsung%20Electronics%20America%22%7D&cd[Meta]=%7B%22title%22%3A%22Electronics%20%26%20Appliances%3A%20Tablets%2C%20Smartphones%2C%20TVs%20%7C%20Samsung%20US%22%2C%22meta%3Adescription%22%3A%22Discover%20the%20latest%20in%20electronic%20%26%20smart%20appliance%20technology%20with%20Samsung.%20Find%20the%20next%20big%20thing%20from%20tablets%20%26%20smartphones%20to%20laptops%20%26%20tvs.%22%2C%22meta%3Akeywords%22%3A%22%22%7D&cd[DataLayer]=%5B%5D&cd[JSON-LD]=%5B%5D&sw=375&sh=667&v=2.8.32&r=stable&a=tlm&ec=1&o=30&fbp=fb.1.1541380177938.190088089&it=1541380176981&coo=false&es=automatic","-1","-1","200","-1","0","418","25","867","","181105_V0_Y","-1","22","-1","100","","44","13721","-1","GET","44","","20846","0.113","-1","-1","www.facebook.com","100","-1","https://connect.facebook.net/en_US/fbevents.js","29","13720","/tr/?id=750510078415232&ev=Microdata&dl=https%3A%2F%2Fwww.samsung.com%2Fus%2F&rl=&if=false&ts=1541380178462&cd[Schema.org]=%5B%5D&cd[OpenGraph]=%7B%22og%3Atitle%22%3A%22Home%22%2C%22og%3Adescription%22%3A%22Discover%20the%20latest%20in%20electronic%20%26%20smart%20appliance%20technology%20with%20Samsung.%20Find%20the%20next%20big%20thing%20from%20tablets%20%26%20smartphones%20to%20laptops%20%26%20tvs.%22%2C%22og%3Aimage%22%3A%22http%3A%2F%2Fs7d2.scene7.com%2Fis%2Fimage%2FSamsungUS%2Fsamsung-logo-191-1%22%2C%22og%3Atype%22%3A%22website%22%2C%22og%3Aurl%22%3A%22%22%2C%22og%3Asite_name%22%3A%22Samsung%20Electronics%20America%22%7D&cd[Meta]=%7B%22title%22%3A%22Electronics%20%26%20Appliances%3A%20Tablets%2C%20Smartphones%2C%20TVs%20%7C%20Samsung%20US%22%2C%22meta%3Adescription%22%3A%22Discover%20the%20latest%20in%20electronic%20%26%20smart%20appliance%20technology%20with%20Samsung.%20Find%20the%20next%20big%20thing%20from%20tablets%20%26%20smartphones%20to%20laptops%20%26%20tvs.%22%2C%22meta%3Akeywords%22%3A%22%22%7D&cd[DataLayer]=%5B%5D&cd[JSON-LD]=%5B%5D&sw=375&sh=667&v=2.8.32&r=stable&a=tlm&ec=1&o=30&fbp=fb.1.1541380177938.190088089&it=1541380176981&coo=false&es=automatic","-1","","Facebook","13750","13721","13743","13743","13750","7","13721","13750","29","108","109","1","0","no-cache, must-revalidate, max-age=0","Mon, 05 Nov 2018 01:09:38 GMT","h2","low","","","","",
"108.177.112.104","91","42","","-1","100","Image","3","13649","13817","image/gif","","1","","-1","13702","https://www.google.com/pagead/1p-user-list/1058244264/?random=1541380177775&cv=9&fst=1541379600000&num=1&guid=ON&eid=659255991&u_h=667&u_w=375&u_ah=667&u_aw=375&u_cd=32&u_his=1&u_tz=-300&u_java=false&u_nplug=0&u_nmime=0&data=ecomm_pagetype%3Dhomepage&sendb=1&frm=0&url=https%3A%2F%2Fwww.samsung.com%2Fus%2F&tiba=Electronics%20%26%20Appliances%3A%20Tablets%2C%20Smartphones%2C%20TVs%20%7C%20Samsung%20US&async=1&fmt=3&crd=CITQGw&cdct=2&is_vtc=1&random=2485892395&resp=GooglemKTybQhCsO&rmt_tld=0&ipr=y","15","13702","200","115","0","481","1","555","","181105_V0_Y","13664","70","13665","100","","42","13827","37","GET","42","","649","0.112","-1","-1","www.google.com","100","-1","https://googleads.g.doubleclick.net/pagead/viewthroughconversion/1058244264/?random=1541380177775&cv=9&fst=1541380177775&num=1&guid=ON&resp=GooglemKTybQhCsO&eid=659255991&u_h=667&u_w=375&u_ah=667&u_aw=375&u_cd=32&u_his=1&u_tz=-300&u_java=false&u_nplug=0&u_nmime=0&data=ecomm_pagetype%3Dhomepage&sendb=1&frm=0&url=https%3A%2F%2Fwww.samsung.com%2Fus%2F&tiba=Electronics%20%26%20Appliances%3A%20Tablets%2C%20Smartphones%2C%20TVs%20%7C%20Samsung%20US&async=1&rfmt=3&fmt=4","33","13647","/pagead/1p-user-list/1058244264/?random=1541380177775&cv=9&fst=1541379600000&num=1&guid=ON&eid=659255991&u_h=667&u_w=375&u_ah=667&u_aw=375&u_cd=32&u_his=1&u_tz=-300&u_java=false&u_nplug=0&u_nmime=0&data=ecomm_pagetype%3Dhomepage&sendb=1&frm=0&url=https%3A%2F%2Fwww.samsung.com%2Fus%2F&tiba=Electronics%20%26%20Appliances%3A%20Tablets%2C%20Smartphones%2C%20TVs%20%7C%20Samsung%20US&async=1&fmt=3&crd=CITQGw&cdct=2&is_vtc=1&random=2485892395&resp=GooglemKTybQhCsO&rmt_tld=0&ipr=y","-1","","Google","13918","13827","13897","13897","13918","21","13649","13918","258","109","110","1","0","no-cache, no-store, must-revalidate","Fri, 01 Jan 1990 00:00:00 GMT","h2","low","","","","",
"151.101.184.84","94","35","","-1","100","XHR","3","13570","13865","image/gif","","1","","-1","13740","https://ct.pinterest.com/user/?tid=2612477424038&cb=1541380178308","139","13740","200","125","0","463","141","374","","181105_V0_Y","13709","61","13711","100","","35","13866","29","GET","35","","14829","0.106","-1","-1","ct.pinterest.com","100","-1","https://www.samsung.com/us/","34","13569","/user/?tid=2612477424038&cb=1541380178308","-1","","Cedexis","13960","13866","13927","13927","13960","33","13570","13960","387","110","111","1","0","no-cache,no-store,must-revalidate,max-age=0","Sat, 01 Jan 2000 00:00:00 GMT","http/1.1","medium","","","","",
"151.101.184.84","96","35","","-1","100","Image","3","-1","-1","image/gif","","1","","-1","-1","https://ct.pinterest.com/v3/?event=PageVisit&ed=%7B%7D&tid=2612477424038&ad=%7B%22loc%22%3A%22https%3A%2F%2Fwww.samsung.com%2Fus%2F%22%2C%22ref%22%3A%22%22%2C%22if%22%3Afalse%2C%22sh%22%3A667%2C%22sw%22%3A375%7D&cb=1541380178319","-1","-1","200","-1","0","368","1","562","","181105_V0_Y","-1","61","-1","100","","35","13923","-1","GET","35","","33260","0.110","-1","-1","ct.pinterest.com","100","-1","https://s.pinimg.com/ct/lib/main.4a81c615.js","34","13577","/v3/?event=PageVisit&ed=%7B%7D&tid=2612477424038&ad=%7B%22loc%22%3A%22https%3A%2F%2Fwww.samsung.com%2Fus%2F%22%2C%22ref%22%3A%22%22%2C%22if%22%3Afalse%2C%22sh%22%3A667%2C%22sw%22%3A375%7D&cb=1541380178319","-1","","Cedexis","14019","13923","13984","13984","14019","35","13923","14019","96","111","112","1","0","no-cache,no-store,must-revalidate,max-age=0","Sat, 01 Jan 2000 00:00:00 GMT","http/1.1","low","","","","",
"151.101.184.84","92","35","","-1","100","Image","3","13867","13940","image/gif","","1","","-1","13905","https://ct.pinterest.com/v3/?tid=2612477424038&ov=%7B%22page_name%22%3A%22Electronics%20%26%20Appliances%3A%20Tablets%2C%20Smartphones%2C%20TVs%20%7C%20Samsung%20US%22%2C%22page_category%22%3A%22%22%7D&ad=%7B%22loc%22%3A%22https%3A%2F%2Fwww.samsung.com%2Fus%2F%22%2C%22ref%22%3A%22%22%2C%22if%22%3Afalse%2C%22sh%22%3A667%2C%22sw%22%3A375%7D&cb=1541380178314","14","13905","200","35","0","368","1","691","","181105_V0_Y","13881","61","13883","100","","35","13941","22","GET","35","","33260","0.107","-1","-1","ct.pinterest.com","100","-1","https://s.pinimg.com/ct/lib/main.4a81c615.js","35","13572","/v3/?tid=2612477424038&ov=%7B%22page_name%22%3A%22Electronics%20%26%20Appliances%3A%20Tablets%2C%20Smartphones%2C%20TVs%20%7C%20Samsung%20US%22%2C%22page_category%22%3A%22%22%7D&ad=%7B%22loc%22%3A%22https%3A%2F%2Fwww.samsung.com%2Fus%2F%22%2C%22ref%22%3A%22%22%2C%22if%22%3Afalse%2C%22sh%22%3A667%2C%22sw%22%3A375%7D&cb=1541380178314","-1","","Cedexis","14033","13941","14002","14002","14033","31","13867","14033","163","112","113","1","0","no-cache,no-store,must-revalidate,max-age=0","Sat, 01 Jan 2000 00:00:00 GMT","http/1.1","low","","","","",
"151.101.184.84","95","35","","-1","100","XHR","3","13865","13945","image/gif","","1","","-1","13915","https://ct.pinterest.com/user/?tid=2612477424038&cb=1541380178316","12","13915","200","30","0","463","141","374","","181105_V0_Y","13877","59","13880","100","","35","13945","35","GET","35","","14829","0.108","-1","-1","ct.pinterest.com","100","-1","https://www.samsung.com/us/","37","13574","/user/?tid=2612477424038&cb=1541380178316","-1","","Cedexis","14040","13945","14004","14004","14040","36","13865","14040","172","113","114","1","0","no-cache,no-store,must-revalidate,max-age=0","Sat, 01 Jan 2000 00:00:00 GMT","http/1.1","medium","","","","",
"151.101.184.84","95","35","","-1","100","Image","3","13866","13944","image/gif","","1","","-1","13914","https://ct.pinterest.com/v3/?tid=2612477424038&ov=%7B%22page_name%22%3A%22Electronics%20%26%20Appliances%3A%20Tablets%2C%20Smartphones%2C%20TVs%20%7C%20Samsung%20US%22%2C%22page_category%22%3A%22%22%7D&ad=%7B%22loc%22%3A%22https%3A%2F%2Fwww.samsung.com%2Fus%2F%22%2C%22ref%22%3A%22%22%2C%22if%22%3Afalse%2C%22sh%22%3A667%2C%22sw%22%3A375%7D&cb=1541380178318","15","13914","200","30","0","368","1","691","","181105_V0_Y","13881","59","13882","100","","35","13945","32","GET","35","","33260","0.109","-1","-1","ct.pinterest.com","100","-1","https://s.pinimg.com/ct/lib/main.4a81c615.js","36","13575","/v3/?tid=2612477424038&ov=%7B%22page_name%22%3A%22Electronics%20%26%20Appliances%3A%20Tablets%2C%20Smartphones%2C%20TVs%20%7C%20Samsung%20US%22%2C%22page_category%22%3A%22%22%7D&ad=%7B%22loc%22%3A%22https%3A%2F%2Fwww.samsung.com%2Fus%2F%22%2C%22ref%22%3A%22%22%2C%22if%22%3Afalse%2C%22sh%22%3A667%2C%22sw%22%3A375%7D&cb=1541380178318","-1","","Cedexis","14040","13945","14004","14004","14040","36","13866","14040","172","114","115","1","0","no-cache,no-store,must-revalidate,max-age=0","Sat, 01 Jan 2000 00:00:00 GMT","http/1.1","low","","","","",
